school_name,district,city,channel_group,utm_source,utm_medium,utm_campaign,utm_content,apply_url,message_sms,message_whatsapp,send_owner,send_channel_actual,sent_at,delivery_proof,status
Hacıveyiszade Mahallesi Ahmet Haşhaş İlkokulu,KARATAY,Konya,mall_screen,konya_avm,screen,bursluluk_2026_school_coverage,karatay-haciveyiszade-mahallesi-ahmet-hashas-ilkokulu,https://teachera.com.tr/bursluluk/giris?utm_source=konya_avm&utm_medium=screen&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-haciveyiszade-mahallesi-ahmet-hashas-ilkokulu&utm_term=karatay,"Merhaba Hacıveyiszade Mahallesi Ahmet Haşhaş İlkokulu velileri, Teachera Bursluluk Sinavi 2026 basvurulari acildi. Basvuru linki: https://teachera.com.tr/bursluluk/giris?utm_source=konya_avm&utm_medium=screen&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-haciveyiszade-mahallesi-ahmet-hashas-ilkokulu&utm_term=karatay","Merhaba Hacıveyiszade Mahallesi Ahmet Haşhaş İlkokulu velileri. Teachera Bursluluk Sinavi 2026 basvurusu icin link: https://teachera.com.tr/bursluluk/giris?utm_source=konya_avm&utm_medium=screen&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-haciveyiszade-mahallesi-ahmet-hashas-ilkokulu&utm_term=karatay
Sorulariniz icin bu numaraya yazabilirsiniz.",,,,,READY_TO_SEND_TODAY
Halil Bahçeci İlkokulu,KARATAY,Konya,social_paid,instagram,paid_social,bursluluk_2026_school_coverage,karatay-halil-bahceci-ilkokulu,https://teachera.com.tr/bursluluk/giris?utm_source=instagram&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-halil-bahceci-ilkokulu&utm_term=karatay,"Merhaba Halil Bahçeci İlkokulu velileri, Teachera Bursluluk Sinavi 2026 basvurulari acildi. Basvuru linki: https://teachera.com.tr/bursluluk/giris?utm_source=instagram&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-halil-bahceci-ilkokulu&utm_term=karatay","Merhaba Halil Bahçeci İlkokulu velileri. Teachera Bursluluk Sinavi 2026 basvurusu icin link: https://teachera.com.tr/bursluluk/giris?utm_source=instagram&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-halil-bahceci-ilkokulu&utm_term=karatay
Sorulariniz icin bu numaraya yazabilirsiniz.",,,,,READY_TO_SEND_TODAY
Hamzaoğlu İmam Hatip Ortaokulu,KARATAY,Konya,social_paid,facebook,paid_social,bursluluk_2026_school_coverage,karatay-hamzaoglu-imam-hatip-ortaokulu,https://teachera.com.tr/bursluluk/giris?utm_source=facebook&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-hamzaoglu-imam-hatip-ortaokulu&utm_term=karatay,"Merhaba Hamzaoğlu İmam Hatip Ortaokulu velileri, Teachera Bursluluk Sinavi 2026 basvurulari acildi. Basvuru linki: https://teachera.com.tr/bursluluk/giris?utm_source=facebook&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-hamzaoglu-imam-hatip-ortaokulu&utm_term=karatay","Merhaba Hamzaoğlu İmam Hatip Ortaokulu velileri. Teachera Bursluluk Sinavi 2026 basvurusu icin link: https://teachera.com.tr/bursluluk/giris?utm_source=facebook&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-hamzaoglu-imam-hatip-ortaokulu&utm_term=karatay
Sorulariniz icin bu numaraya yazabilirsiniz.",,,,,READY_TO_SEND_TODAY
Hasan Ali Yücel İlkokulu,KARATAY,Konya,social_paid,youtube,paid_social,bursluluk_2026_school_coverage,karatay-hasan-ali-yucel-ilkokulu,https://teachera.com.tr/bursluluk/giris?utm_source=youtube&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-hasan-ali-yucel-ilkokulu&utm_term=karatay,"Merhaba Hasan Ali Yücel İlkokulu velileri, Teachera Bursluluk Sinavi 2026 basvurulari acildi. Basvuru linki: https://teachera.com.tr/bursluluk/giris?utm_source=youtube&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-hasan-ali-yucel-ilkokulu&utm_term=karatay","Merhaba Hasan Ali Yücel İlkokulu velileri. Teachera Bursluluk Sinavi 2026 basvurusu icin link: https://teachera.com.tr/bursluluk/giris?utm_source=youtube&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-hasan-ali-yucel-ilkokulu&utm_term=karatay
Sorulariniz icin bu numaraya yazabilirsiniz.",,,,,READY_TO_SEND_TODAY
Hayıroğlu İlkokulu,KARATAY,Konya,outdoor_qr,konya_outdoor,qr,bursluluk_2026_school_coverage,karatay-hayiroglu-ilkokulu,https://teachera.com.tr/bursluluk/giris?utm_source=konya_outdoor&utm_medium=qr&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-hayiroglu-ilkokulu&utm_term=karatay,"Merhaba Hayıroğlu İlkokulu velileri, Teachera Bursluluk Sinavi 2026 basvurulari acildi. Basvuru linki: https://teachera.com.tr/bursluluk/giris?utm_source=konya_outdoor&utm_medium=qr&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-hayiroglu-ilkokulu&utm_term=karatay","Merhaba Hayıroğlu İlkokulu velileri. Teachera Bursluluk Sinavi 2026 basvurusu icin link: https://teachera.com.tr/bursluluk/giris?utm_source=konya_outdoor&utm_medium=qr&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-hayiroglu-ilkokulu&utm_term=karatay
Sorulariniz icin bu numaraya yazabilirsiniz.",,,,,READY_TO_SEND_TODAY
Hayıroğlu İmam Hatip Ortaokulu,KARATAY,Konya,mall_screen,konya_avm,screen,bursluluk_2026_school_coverage,karatay-hayiroglu-imam-hatip-ortaokulu,https://teachera.com.tr/bursluluk/giris?utm_source=konya_avm&utm_medium=screen&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-hayiroglu-imam-hatip-ortaokulu&utm_term=karatay,"Merhaba Hayıroğlu İmam Hatip Ortaokulu velileri, Teachera Bursluluk Sinavi 2026 basvurulari acildi. Basvuru linki: https://teachera.com.tr/bursluluk/giris?utm_source=konya_avm&utm_medium=screen&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-hayiroglu-imam-hatip-ortaokulu&utm_term=karatay","Merhaba Hayıroğlu İmam Hatip Ortaokulu velileri. Teachera Bursluluk Sinavi 2026 basvurusu icin link: https://teachera.com.tr/bursluluk/giris?utm_source=konya_avm&utm_medium=screen&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-hayiroglu-imam-hatip-ortaokulu&utm_term=karatay
Sorulariniz icin bu numaraya yazabilirsiniz.",,,,,READY_TO_SEND_TODAY
Hediye-Mehmet Ali Uzman İlkokulu,KARATAY,Konya,social_paid,instagram,paid_social,bursluluk_2026_school_coverage,karatay-hediye-mehmet-ali-uzman-ilkokulu,https://teachera.com.tr/bursluluk/giris?utm_source=instagram&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-hediye-mehmet-ali-uzman-ilkokulu&utm_term=karatay,"Merhaba Hediye-Mehmet Ali Uzman İlkokulu velileri, Teachera Bursluluk Sinavi 2026 basvurulari acildi. Basvuru linki: https://teachera.com.tr/bursluluk/giris?utm_source=instagram&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-hediye-mehmet-ali-uzman-ilkokulu&utm_term=karatay","Merhaba Hediye-Mehmet Ali Uzman İlkokulu velileri. Teachera Bursluluk Sinavi 2026 basvurusu icin link: https://teachera.com.tr/bursluluk/giris?utm_source=instagram&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-hediye-mehmet-ali-uzman-ilkokulu&utm_term=karatay
Sorulariniz icin bu numaraya yazabilirsiniz.",,,,,READY_TO_SEND_TODAY
Hüseyin Sevim Köroğlu İlkokulu,KARATAY,Konya,social_paid,facebook,paid_social,bursluluk_2026_school_coverage,karatay-huseyin-sevim-koroglu-ilkokulu,https://teachera.com.tr/bursluluk/giris?utm_source=facebook&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-huseyin-sevim-koroglu-ilkokulu&utm_term=karatay,"Merhaba Hüseyin Sevim Köroğlu İlkokulu velileri, Teachera Bursluluk Sinavi 2026 basvurulari acildi. Basvuru linki: https://teachera.com.tr/bursluluk/giris?utm_source=facebook&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-huseyin-sevim-koroglu-ilkokulu&utm_term=karatay","Merhaba Hüseyin Sevim Köroğlu İlkokulu velileri. Teachera Bursluluk Sinavi 2026 basvurusu icin link: https://teachera.com.tr/bursluluk/giris?utm_source=facebook&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-huseyin-sevim-koroglu-ilkokulu&utm_term=karatay
Sorulariniz icin bu numaraya yazabilirsiniz.",,,,,READY_TO_SEND_TODAY
İbrahim Sulhiye Kamanlı İlkokulu,KARATAY,Konya,social_paid,youtube,paid_social,bursluluk_2026_school_coverage,karatay-ibrahim-sulhiye-kamanli-ilkokulu,https://teachera.com.tr/bursluluk/giris?utm_source=youtube&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-ibrahim-sulhiye-kamanli-ilkokulu&utm_term=karatay,"Merhaba İbrahim Sulhiye Kamanlı İlkokulu velileri, Teachera Bursluluk Sinavi 2026 basvurulari acildi. Basvuru linki: https://teachera.com.tr/bursluluk/giris?utm_source=youtube&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-ibrahim-sulhiye-kamanli-ilkokulu&utm_term=karatay","Merhaba İbrahim Sulhiye Kamanlı İlkokulu velileri. Teachera Bursluluk Sinavi 2026 basvurusu icin link: https://teachera.com.tr/bursluluk/giris?utm_source=youtube&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-ibrahim-sulhiye-kamanli-ilkokulu&utm_term=karatay
Sorulariniz icin bu numaraya yazabilirsiniz.",,,,,READY_TO_SEND_TODAY
İlhan-Nuran Keskin İlkokulu,KARATAY,Konya,outdoor_qr,konya_outdoor,qr,bursluluk_2026_school_coverage,karatay-ilhan-nuran-keskin-ilkokulu,https://teachera.com.tr/bursluluk/giris?utm_source=konya_outdoor&utm_medium=qr&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-ilhan-nuran-keskin-ilkokulu&utm_term=karatay,"Merhaba İlhan-Nuran Keskin İlkokulu velileri, Teachera Bursluluk Sinavi 2026 basvurulari acildi. Basvuru linki: https://teachera.com.tr/bursluluk/giris?utm_source=konya_outdoor&utm_medium=qr&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-ilhan-nuran-keskin-ilkokulu&utm_term=karatay","Merhaba İlhan-Nuran Keskin İlkokulu velileri. Teachera Bursluluk Sinavi 2026 basvurusu icin link: https://teachera.com.tr/bursluluk/giris?utm_source=konya_outdoor&utm_medium=qr&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-ilhan-nuran-keskin-ilkokulu&utm_term=karatay
Sorulariniz icin bu numaraya yazabilirsiniz.",,,,,READY_TO_SEND_TODAY
İSA CAN BEZİRCİ İMAM HATİP ORTAOKULU,KARATAY,Konya,mall_screen,konya_avm,screen,bursluluk_2026_school_coverage,karatay-isa-can-bezirci-imam-hatip-ortaokulu,https://teachera.com.tr/bursluluk/giris?utm_source=konya_avm&utm_medium=screen&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-isa-can-bezirci-imam-hatip-ortaokulu&utm_term=karatay,"Merhaba İSA CAN BEZİRCİ İMAM HATİP ORTAOKULU velileri, Teachera Bursluluk Sinavi 2026 basvurulari acildi. Basvuru linki: https://teachera.com.tr/bursluluk/giris?utm_source=konya_avm&utm_medium=screen&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-isa-can-bezirci-imam-hatip-ortaokulu&utm_term=karatay","Merhaba İSA CAN BEZİRCİ İMAM HATİP ORTAOKULU velileri. Teachera Bursluluk Sinavi 2026 basvurusu icin link: https://teachera.com.tr/bursluluk/giris?utm_source=konya_avm&utm_medium=screen&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-isa-can-bezirci-imam-hatip-ortaokulu&utm_term=karatay
Sorulariniz icin bu numaraya yazabilirsiniz.",,,,,READY_TO_SEND_TODAY
İsa Can Bezirci Ortaokulu,KARATAY,Konya,social_paid,instagram,paid_social,bursluluk_2026_school_coverage,karatay-isa-can-bezirci-ortaokulu,https://teachera.com.tr/bursluluk/giris?utm_source=instagram&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-isa-can-bezirci-ortaokulu&utm_term=karatay,"Merhaba İsa Can Bezirci Ortaokulu velileri, Teachera Bursluluk Sinavi 2026 basvurulari acildi. Basvuru linki: https://teachera.com.tr/bursluluk/giris?utm_source=instagram&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-isa-can-bezirci-ortaokulu&utm_term=karatay","Merhaba İsa Can Bezirci Ortaokulu velileri. Teachera Bursluluk Sinavi 2026 basvurusu icin link: https://teachera.com.tr/bursluluk/giris?utm_source=instagram&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-isa-can-bezirci-ortaokulu&utm_term=karatay
Sorulariniz icin bu numaraya yazabilirsiniz.",,,,,READY_TO_SEND_TODAY
İsmet Paşa İlkokulu,KARATAY,Konya,social_paid,facebook,paid_social,bursluluk_2026_school_coverage,karatay-ismet-pasa-ilkokulu,https://teachera.com.tr/bursluluk/giris?utm_source=facebook&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-ismet-pasa-ilkokulu&utm_term=karatay,"Merhaba İsmet Paşa İlkokulu velileri, Teachera Bursluluk Sinavi 2026 basvurulari acildi. Basvuru linki: https://teachera.com.tr/bursluluk/giris?utm_source=facebook&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-ismet-pasa-ilkokulu&utm_term=karatay","Merhaba İsmet Paşa İlkokulu velileri. Teachera Bursluluk Sinavi 2026 basvurusu icin link: https://teachera.com.tr/bursluluk/giris?utm_source=facebook&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-ismet-pasa-ilkokulu&utm_term=karatay
Sorulariniz icin bu numaraya yazabilirsiniz.",,,,,READY_TO_SEND_TODAY
İstiklal İlkokulu,KARATAY,Konya,social_paid,youtube,paid_social,bursluluk_2026_school_coverage,karatay-istiklal-ilkokulu,https://teachera.com.tr/bursluluk/giris?utm_source=youtube&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-istiklal-ilkokulu&utm_term=karatay,"Merhaba İstiklal İlkokulu velileri, Teachera Bursluluk Sinavi 2026 basvurulari acildi. Basvuru linki: https://teachera.com.tr/bursluluk/giris?utm_source=youtube&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-istiklal-ilkokulu&utm_term=karatay","Merhaba İstiklal İlkokulu velileri. Teachera Bursluluk Sinavi 2026 basvurusu icin link: https://teachera.com.tr/bursluluk/giris?utm_source=youtube&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-istiklal-ilkokulu&utm_term=karatay
Sorulariniz icin bu numaraya yazabilirsiniz.",,,,,READY_TO_SEND_TODAY
İstiklal Ortaokulu,KARATAY,Konya,outdoor_qr,konya_outdoor,qr,bursluluk_2026_school_coverage,karatay-istiklal-ortaokulu,https://teachera.com.tr/bursluluk/giris?utm_source=konya_outdoor&utm_medium=qr&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-istiklal-ortaokulu&utm_term=karatay,"Merhaba İstiklal Ortaokulu velileri, Teachera Bursluluk Sinavi 2026 basvurulari acildi. Basvuru linki: https://teachera.com.tr/bursluluk/giris?utm_source=konya_outdoor&utm_medium=qr&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-istiklal-ortaokulu&utm_term=karatay","Merhaba İstiklal Ortaokulu velileri. Teachera Bursluluk Sinavi 2026 basvurusu icin link: https://teachera.com.tr/bursluluk/giris?utm_source=konya_outdoor&utm_medium=qr&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-istiklal-ortaokulu&utm_term=karatay
Sorulariniz icin bu numaraya yazabilirsiniz.",,,,,READY_TO_SEND_TODAY
İzzet Bezirci İlkokulu,KARATAY,Konya,mall_screen,konya_avm,screen,bursluluk_2026_school_coverage,karatay-izzet-bezirci-ilkokulu,https://teachera.com.tr/bursluluk/giris?utm_source=konya_avm&utm_medium=screen&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-izzet-bezirci-ilkokulu&utm_term=karatay,"Merhaba İzzet Bezirci İlkokulu velileri, Teachera Bursluluk Sinavi 2026 basvurulari acildi. Basvuru linki: https://teachera.com.tr/bursluluk/giris?utm_source=konya_avm&utm_medium=screen&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-izzet-bezirci-ilkokulu&utm_term=karatay","Merhaba İzzet Bezirci İlkokulu velileri. Teachera Bursluluk Sinavi 2026 basvurusu icin link: https://teachera.com.tr/bursluluk/giris?utm_source=konya_avm&utm_medium=screen&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-izzet-bezirci-ilkokulu&utm_term=karatay
Sorulariniz icin bu numaraya yazabilirsiniz.",,,,,READY_TO_SEND_TODAY
Karaaslan Atatürk İmam Hatip Ortaokulu,KARATAY,Konya,social_paid,instagram,paid_social,bursluluk_2026_school_coverage,karatay-karaaslan-ataturk-imam-hatip-ortaokulu,https://teachera.com.tr/bursluluk/giris?utm_source=instagram&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-karaaslan-ataturk-imam-hatip-ortaokulu&utm_term=karatay,"Merhaba Karaaslan Atatürk İmam Hatip Ortaokulu velileri, Teachera Bursluluk Sinavi 2026 basvurulari acildi. Basvuru linki: https://teachera.com.tr/bursluluk/giris?utm_source=instagram&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-karaaslan-ataturk-imam-hatip-ortaokulu&utm_term=karatay","Merhaba Karaaslan Atatürk İmam Hatip Ortaokulu velileri. Teachera Bursluluk Sinavi 2026 basvurusu icin link: https://teachera.com.tr/bursluluk/giris?utm_source=instagram&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-karaaslan-ataturk-imam-hatip-ortaokulu&utm_term=karatay
Sorulariniz icin bu numaraya yazabilirsiniz.",,,,,READY_TO_SEND_TODAY
Karaaslan Atatürk Ortaokulu,KARATAY,Konya,social_paid,facebook,paid_social,bursluluk_2026_school_coverage,karatay-karaaslan-ataturk-ortaokulu,https://teachera.com.tr/bursluluk/giris?utm_source=facebook&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-karaaslan-ataturk-ortaokulu&utm_term=karatay,"Merhaba Karaaslan Atatürk Ortaokulu velileri, Teachera Bursluluk Sinavi 2026 basvurulari acildi. Basvuru linki: https://teachera.com.tr/bursluluk/giris?utm_source=facebook&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-karaaslan-ataturk-ortaokulu&utm_term=karatay","Merhaba Karaaslan Atatürk Ortaokulu velileri. Teachera Bursluluk Sinavi 2026 basvurusu icin link: https://teachera.com.tr/bursluluk/giris?utm_source=facebook&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-karaaslan-ataturk-ortaokulu&utm_term=karatay
Sorulariniz icin bu numaraya yazabilirsiniz.",,,,,READY_TO_SEND_TODAY
Karaaslan Cumhuriyet İlkokulu,KARATAY,Konya,social_paid,youtube,paid_social,bursluluk_2026_school_coverage,karatay-karaaslan-cumhuriyet-ilkokulu,https://teachera.com.tr/bursluluk/giris?utm_source=youtube&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-karaaslan-cumhuriyet-ilkokulu&utm_term=karatay,"Merhaba Karaaslan Cumhuriyet İlkokulu velileri, Teachera Bursluluk Sinavi 2026 basvurulari acildi. Basvuru linki: https://teachera.com.tr/bursluluk/giris?utm_source=youtube&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-karaaslan-cumhuriyet-ilkokulu&utm_term=karatay","Merhaba Karaaslan Cumhuriyet İlkokulu velileri. Teachera Bursluluk Sinavi 2026 basvurusu icin link: https://teachera.com.tr/bursluluk/giris?utm_source=youtube&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-karaaslan-cumhuriyet-ilkokulu&utm_term=karatay
Sorulariniz icin bu numaraya yazabilirsiniz.",,,,,READY_TO_SEND_TODAY
Karatay 15 Temmuz Şehitleri Anadolu Lisesi,KARATAY,Konya,outdoor_qr,konya_outdoor,qr,bursluluk_2026_school_coverage,karatay-karatay-15-temmuz-sehitleri-anadolu-lisesi,https://teachera.com.tr/bursluluk/giris?utm_source=konya_outdoor&utm_medium=qr&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-karatay-15-temmuz-sehitleri-anadolu-lisesi&utm_term=karatay,"Merhaba Karatay 15 Temmuz Şehitleri Anadolu Lisesi velileri, Teachera Bursluluk Sinavi 2026 basvurulari acildi. Basvuru linki: https://teachera.com.tr/bursluluk/giris?utm_source=konya_outdoor&utm_medium=qr&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-karatay-15-temmuz-sehitleri-anadolu-lisesi&utm_term=karatay","Merhaba Karatay 15 Temmuz Şehitleri Anadolu Lisesi velileri. Teachera Bursluluk Sinavi 2026 basvurusu icin link: https://teachera.com.tr/bursluluk/giris?utm_source=konya_outdoor&utm_medium=qr&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-karatay-15-temmuz-sehitleri-anadolu-lisesi&utm_term=karatay
Sorulariniz icin bu numaraya yazabilirsiniz.",,,,,READY_TO_SEND_TODAY
Karatay Ali Ulvi Kurucu Anadolu İmam Hatip Lisesi,KARATAY,Konya,mall_screen,konya_avm,screen,bursluluk_2026_school_coverage,karatay-karatay-ali-ulvi-kurucu-anadolu-imam-hatip-lisesi,https://teachera.com.tr/bursluluk/giris?utm_source=konya_avm&utm_medium=screen&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-karatay-ali-ulvi-kurucu-anadolu-imam-hatip-lisesi&utm_term=karatay,"Merhaba Karatay Ali Ulvi Kurucu Anadolu İmam Hatip Lisesi velileri, Teachera Bursluluk Sinavi 2026 basvurulari acildi. Basvuru linki: https://teachera.com.tr/bursluluk/giris?utm_source=konya_avm&utm_medium=screen&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-karatay-ali-ulvi-kurucu-anadolu-imam-hatip-lisesi&utm_term=karatay","Merhaba Karatay Ali Ulvi Kurucu Anadolu İmam Hatip Lisesi velileri. Teachera Bursluluk Sinavi 2026 basvurusu icin link: https://teachera.com.tr/bursluluk/giris?utm_source=konya_avm&utm_medium=screen&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-karatay-ali-ulvi-kurucu-anadolu-imam-hatip-lisesi&utm_term=karatay
Sorulariniz icin bu numaraya yazabilirsiniz.",,,,,READY_TO_SEND_TODAY
Karatay Aykent Mesleki ve Teknik Anadolu Lisesi,KARATAY,Konya,social_paid,instagram,paid_social,bursluluk_2026_school_coverage,karatay-karatay-aykent-mesleki-ve-teknik-anadolu-lisesi,https://teachera.com.tr/bursluluk/giris?utm_source=instagram&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-karatay-aykent-mesleki-ve-teknik-anadolu-lisesi&utm_term=karatay,"Merhaba Karatay Aykent Mesleki ve Teknik Anadolu Lisesi velileri, Teachera Bursluluk Sinavi 2026 basvurulari acildi. Basvuru linki: https://teachera.com.tr/bursluluk/giris?utm_source=instagram&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-karatay-aykent-mesleki-ve-teknik-anadolu-lisesi&utm_term=karatay","Merhaba Karatay Aykent Mesleki ve Teknik Anadolu Lisesi velileri. Teachera Bursluluk Sinavi 2026 basvurusu icin link: https://teachera.com.tr/bursluluk/giris?utm_source=instagram&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-karatay-aykent-mesleki-ve-teknik-anadolu-lisesi&utm_term=karatay
Sorulariniz icin bu numaraya yazabilirsiniz.",,,,,READY_TO_SEND_TODAY
Karatay Belediyesi 23 Nisan İmam Hatip Ortaokulu,KARATAY,Konya,social_paid,facebook,paid_social,bursluluk_2026_school_coverage,karatay-karatay-belediyesi-23-nisan-imam-hatip-ortaokulu,https://teachera.com.tr/bursluluk/giris?utm_source=facebook&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-karatay-belediyesi-23-nisan-imam-hatip-ortaokulu&utm_term=karatay,"Merhaba Karatay Belediyesi 23 Nisan İmam Hatip Ortaokulu velileri, Teachera Bursluluk Sinavi 2026 basvurulari acildi. Basvuru linki: https://teachera.com.tr/bursluluk/giris?utm_source=facebook&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-karatay-belediyesi-23-nisan-imam-hatip-ortaokulu&utm_term=karatay","Merhaba Karatay Belediyesi 23 Nisan İmam Hatip Ortaokulu velileri. Teachera Bursluluk Sinavi 2026 basvurusu icin link: https://teachera.com.tr/bursluluk/giris?utm_source=facebook&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-karatay-belediyesi-23-nisan-imam-hatip-ortaokulu&utm_term=karatay
Sorulariniz icin bu numaraya yazabilirsiniz.",,,,,READY_TO_SEND_TODAY
Karatay Belediyesi İmam Hatip Ortaokulu,KARATAY,Konya,social_paid,youtube,paid_social,bursluluk_2026_school_coverage,karatay-karatay-belediyesi-imam-hatip-ortaokulu,https://teachera.com.tr/bursluluk/giris?utm_source=youtube&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-karatay-belediyesi-imam-hatip-ortaokulu&utm_term=karatay,"Merhaba Karatay Belediyesi İmam Hatip Ortaokulu velileri, Teachera Bursluluk Sinavi 2026 basvurulari acildi. Basvuru linki: https://teachera.com.tr/bursluluk/giris?utm_source=youtube&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-karatay-belediyesi-imam-hatip-ortaokulu&utm_term=karatay","Merhaba Karatay Belediyesi İmam Hatip Ortaokulu velileri. Teachera Bursluluk Sinavi 2026 basvurusu icin link: https://teachera.com.tr/bursluluk/giris?utm_source=youtube&utm_medium=paid_social&utm_campaign=bursluluk_2026_school_coverage&utm_content=karatay-karatay-belediyesi-imam-hatip-ortaokulu&utm_term=karatay
Sorulariniz icin bu numaraya yazabilirsiniz.",,,,,READY_TO_SEND_TODAY
