school_name,district,city,channel_group,utm_source,utm_medium,utm_campaign,utm_content
Mahmut Sami Ramazanoğlu Anadolu İmam Hatip Lisesi,SELÇUKLU,Konya,social_paid,instagram,paid_social,bursluluk_2026_school_coverage,selcuklu-mahmut-sami-ramazanoglu-anadolu-imam-hatip-lisesi
Mahmut Sami Ramazanoğlu Kız Anadolu İmam Hatip Lisesi,SELÇUKLU,Konya,social_paid,facebook,paid_social,bursluluk_2026_school_coverage,selcuklu-mahmut-sami-ramazanoglu-kz-anadolu-imam-hatip-lisesi
Mareşal Mustafa Kemal Ortaokulu,SELÇUKLU,Konya,social_paid,youtube,paid_social,bursluluk_2026_school_coverage,selcuklu-maresal-mustafa-kemal-ortaokulu
Mehmet Akdoğan Ortaokulu,SELÇUKLU,Konya,outdoor_qr,konya_outdoor,qr,bursluluk_2026_school_coverage,selcuklu-mehmet-akdogan-ortaokulu
Mehmet Akif Ersoy Anadolu Lisesi,SELÇUKLU,Konya,mall_screen,konya_avm,screen,bursluluk_2026_school_coverage,selcuklu-mehmet-akif-ersoy-anadolu-lisesi
Mehmet Ali Atiker İmam Hatip Ortaokulu,SELÇUKLU,Konya,social_paid,instagram,paid_social,bursluluk_2026_school_coverage,selcuklu-mehmet-ali-atiker-imam-hatip-ortaokulu
Mehmet Halil İbrahim Hekimoğlu Anadolu Lisesi,SELÇUKLU,Konya,social_paid,facebook,paid_social,bursluluk_2026_school_coverage,selcuklu-mehmet-halil-ibrahim-hekimoglu-anadolu-lisesi
Mehmet Nuri Küçükköylü İmam Hatip Ortaokulu,SELÇUKLU,Konya,social_paid,youtube,paid_social,bursluluk_2026_school_coverage,selcuklu-mehmet-nuri-kucukkoylu-imam-hatip-ortaokulu
Mehmet Tuza Pakpen Mesleki ve Teknik Anadolu Lisesi,SELÇUKLU,Konya,outdoor_qr,konya_outdoor,qr,bursluluk_2026_school_coverage,selcuklu-mehmet-tuza-pakpen-mesleki-ve-teknik-anadolu-lisesi
Mehmet Zahid Kotku Kız Anadolu İmam Hatip Lisesi,SELÇUKLU,Konya,mall_screen,konya_avm,screen,bursluluk_2026_school_coverage,selcuklu-mehmet-zahid-kotku-kz-anadolu-imam-hatip-lisesi
Mimar Sinan İlkokulu,SELÇUKLU,Konya,social_paid,instagram,paid_social,bursluluk_2026_school_coverage,selcuklu-mimar-sinan-ilkokulu
Muhammed Hamdi Yazır İmam Hatip Ortaokulu,SELÇUKLU,Konya,social_paid,facebook,paid_social,bursluluk_2026_school_coverage,selcuklu-muhammed-hamdi-yazr-imam-hatip-ortaokulu
Mustafa Bülbül Ortaokulu,SELÇUKLU,Konya,social_paid,youtube,paid_social,bursluluk_2026_school_coverage,selcuklu-mustafa-bulbul-ortaokulu
Mustafa Büyükkaplan Anadolu İmam Hatip Lisesi,SELÇUKLU,Konya,outdoor_qr,konya_outdoor,qr,bursluluk_2026_school_coverage,selcuklu-mustafa-buyukkaplan-anadolu-imam-hatip-lisesi
Mustafa Fevzi Serin İlkokulu,SELÇUKLU,Konya,mall_screen,konya_avm,screen,bursluluk_2026_school_coverage,selcuklu-mustafa-fevzi-serin-ilkokulu
Mustafa Hotamışlı Anadolu İmam Hatip Lisesi,SELÇUKLU,Konya,social_paid,instagram,paid_social,bursluluk_2026_school_coverage,selcuklu-mustafa-hotamsl-anadolu-imam-hatip-lisesi
Mustafa Karaciğan İlkokulu,SELÇUKLU,Konya,social_paid,facebook,paid_social,bursluluk_2026_school_coverage,selcuklu-mustafa-karacigan-ilkokulu
Mustafa Necati İlkokulu,SELÇUKLU,Konya,social_paid,youtube,paid_social,bursluluk_2026_school_coverage,selcuklu-mustafa-necati-ilkokulu
Mümine Hatun Kız Anadolu İmam Hatip Lisesi,SELÇUKLU,Konya,outdoor_qr,konya_outdoor,qr,bursluluk_2026_school_coverage,selcuklu-mumine-hatun-kz-anadolu-imam-hatip-lisesi
Necip Fazıl Kısakürek Ortaokulu,SELÇUKLU,Konya,mall_screen,konya_avm,screen,bursluluk_2026_school_coverage,selcuklu-necip-fazl-ksakurek-ortaokulu
Nene Hatun İmam Hatip Ortaokulu,SELÇUKLU,Konya,social_paid,instagram,paid_social,bursluluk_2026_school_coverage,selcuklu-nene-hatun-imam-hatip-ortaokulu
Nesrin ve Ayşegül Kardeşler İlkokulu,SELÇUKLU,Konya,social_paid,facebook,paid_social,bursluluk_2026_school_coverage,selcuklu-nesrin-ve-aysegul-kardesler-ilkokulu
Nurcan Akpınar İlkokulu,SELÇUKLU,Konya,social_paid,youtube,paid_social,bursluluk_2026_school_coverage,selcuklu-nurcan-akpnar-ilkokulu
Osman Nuri Hekimoğlu Anadolu Lisesi,SELÇUKLU,Konya,outdoor_qr,konya_outdoor,qr,bursluluk_2026_school_coverage,selcuklu-osman-nuri-hekimoglu-anadolu-lisesi
Osmangazi İlkokulu,SELÇUKLU,Konya,mall_screen,konya_avm,screen,bursluluk_2026_school_coverage,selcuklu-osmangazi-ilkokulu
Ova Un İlkokulu,SELÇUKLU,Konya,social_paid,instagram,paid_social,bursluluk_2026_school_coverage,selcuklu-ova-un-ilkokulu
Oğuz Kağan İlkokulu,SELÇUKLU,Konya,social_paid,facebook,paid_social,bursluluk_2026_school_coverage,selcuklu-oguz-kagan-ilkokulu
Piri Reis İlkokulu,SELÇUKLU,Konya,social_paid,youtube,paid_social,bursluluk_2026_school_coverage,selcuklu-piri-reis-ilkokulu
Prof. Dr. Mahmut Esad Coşan İmam Hatip Ortaokulu,SELÇUKLU,Konya,outdoor_qr,konya_outdoor,qr,bursluluk_2026_school_coverage,selcuklu-prof-dr-mahmut-esad-cosan-imam-hatip-ortaokulu
Rebii Karatekın Ortaokulu,SELÇUKLU,Konya,mall_screen,konya_avm,screen,bursluluk_2026_school_coverage,selcuklu-rebii-karatekn-ortaokulu
Saraybosna Anadolu Lisesi,SELÇUKLU,Konya,social_paid,instagram,paid_social,bursluluk_2026_school_coverage,selcuklu-saraybosna-anadolu-lisesi
Selahaddin Eyyubi Anadolu Lisesi,SELÇUKLU,Konya,social_paid,facebook,paid_social,bursluluk_2026_school_coverage,selcuklu-selahaddin-eyyubi-anadolu-lisesi
Selçuklu Anadolu Lisesi,SELÇUKLU,Konya,social_paid,youtube,paid_social,bursluluk_2026_school_coverage,selcuklu-selcuklu-anadolu-lisesi
Selçuklu Belediyesi Ortaokulu,SELÇUKLU,Konya,outdoor_qr,konya_outdoor,qr,bursluluk_2026_school_coverage,selcuklu-selcuklu-belediyesi-ortaokulu
Selçuklu Belediyesi Sille İlkokulu,SELÇUKLU,Konya,mall_screen,konya_avm,screen,bursluluk_2026_school_coverage,selcuklu-selcuklu-belediyesi-sille-ilkokulu
Selçuklu Belediyesi İlkokulu,SELÇUKLU,Konya,social_paid,instagram,paid_social,bursluluk_2026_school_coverage,selcuklu-selcuklu-belediyesi-ilkokulu
Selçuklu Belediyesi İmam Hatip Ortaokulu,SELÇUKLU,Konya,social_paid,facebook,paid_social,bursluluk_2026_school_coverage,selcuklu-selcuklu-belediyesi-imam-hatip-ortaokulu
Selçuklu Belediyesi Şehit Erkan Kurşun İlkokulu,SELÇUKLU,Konya,social_paid,youtube,paid_social,bursluluk_2026_school_coverage,selcuklu-selcuklu-belediyesi-sehit-erkan-kursun-ilkokulu
Selçuklu Fen Lisesi,SELÇUKLU,Konya,outdoor_qr,konya_outdoor,qr,bursluluk_2026_school_coverage,selcuklu-selcuklu-fen-lisesi
Selçuklu Mesleki ve Teknik Anadolu Lisesi,SELÇUKLU,Konya,mall_screen,konya_avm,screen,bursluluk_2026_school_coverage,selcuklu-selcuklu-mesleki-ve-teknik-anadolu-lisesi
Seyit Ulugülyağcı İmam Hatip Ortaokulu,SELÇUKLU,Konya,social_paid,instagram,paid_social,bursluluk_2026_school_coverage,selcuklu-seyit-ulugulyagc-imam-hatip-ortaokulu
Sultan Mesut İlkokulu,SELÇUKLU,Konya,social_paid,facebook,paid_social,bursluluk_2026_school_coverage,selcuklu-sultan-mesut-ilkokulu
Süleyman Çelebi Ortaokulu,SELÇUKLU,Konya,social_paid,youtube,paid_social,bursluluk_2026_school_coverage,selcuklu-suleyman-celebi-ortaokulu
Sıraç Aydıntaşbaş İlkokulu,SELÇUKLU,Konya,outdoor_qr,konya_outdoor,qr,bursluluk_2026_school_coverage,selcuklu-srac-aydntasbas-ilkokulu
TOKİ İlkokulu,SELÇUKLU,Konya,mall_screen,konya_avm,screen,bursluluk_2026_school_coverage,selcuklu-toki-ilkokulu
Talha Bayrakçı Kız Anadolu İmam Hatip Lisesi,SELÇUKLU,Konya,social_paid,instagram,paid_social,bursluluk_2026_school_coverage,selcuklu-talha-bayrakc-kz-anadolu-imam-hatip-lisesi
Türk Anadolu Vakfı İmam Hatip Ortaokulu,SELÇUKLU,Konya,social_paid,facebook,paid_social,bursluluk_2026_school_coverage,selcuklu-turk-anadolu-vakf-imam-hatip-ortaokulu
Türk Telekom Mesleki ve Teknik Anadolu Lisesi,SELÇUKLU,Konya,social_paid,youtube,paid_social,bursluluk_2026_school_coverage,selcuklu-turk-telekom-mesleki-ve-teknik-anadolu-lisesi
Uluslararası Mevlana Anadolu İmam Hatip Lisesi,SELÇUKLU,Konya,outdoor_qr,konya_outdoor,qr,bursluluk_2026_school_coverage,selcuklu-uluslararas-mevlana-anadolu-imam-hatip-lisesi
Vali İhsan Dede Anadolu Lisesi,SELÇUKLU,Konya,mall_screen,konya_avm,screen,bursluluk_2026_school_coverage,selcuklu-vali-ihsan-dede-anadolu-lisesi
Yazır Şehit Osman Küçükdillan İlkokulu,SELÇUKLU,Konya,social_paid,instagram,paid_social,bursluluk_2026_school_coverage,selcuklu-yazr-sehit-osman-kucukdillan-ilkokulu
Zeki Altındağ İlkokulu,SELÇUKLU,Konya,social_paid,facebook,paid_social,bursluluk_2026_school_coverage,selcuklu-zeki-altndag-ilkokulu
Zeliha ve Lütfi Kulluk İlkokulu,SELÇUKLU,Konya,social_paid,youtube,paid_social,bursluluk_2026_school_coverage,selcuklu-zeliha-ve-lutfi-kulluk-ilkokulu
ip Olçok İmam Hatip Ortaokulu,SELÇUKLU,Konya,outdoor_qr,konya_outdoor,qr,bursluluk_2026_school_coverage,selcuklu-ip-olcok-imam-hatip-ortaokulu
taokulu,SELÇUKLU,Konya,mall_screen,konya_avm,screen,bursluluk_2026_school_coverage,selcuklu-taokulu
Ömer Cemile Güler İmam Hatip Ortaokulu,SELÇUKLU,Konya,social_paid,instagram,paid_social,bursluluk_2026_school_coverage,selcuklu-omer-cemile-guler-imam-hatip-ortaokulu
Özel İdare 100. Yıl İlkokulu,SELÇUKLU,Konya,social_paid,facebook,paid_social,bursluluk_2026_school_coverage,selcuklu-ozel-idare-100-yl-ilkokulu
Öztekinler Kız Mesleki ve Teknik Anadolu Lisesi,SELÇUKLU,Konya,social_paid,youtube,paid_social,bursluluk_2026_school_coverage,selcuklu-oztekinler-kz-mesleki-ve-teknik-anadolu-lisesi
Öğretmen Fethiye Onsun İlkokulu,SELÇUKLU,Konya,outdoor_qr,konya_outdoor,qr,bursluluk_2026_school_coverage,selcuklu-ogretmen-fethiye-onsun-ilkokulu
İbrahim Yapıcı İlkokulu,SELÇUKLU,Konya,mall_screen,konya_avm,screen,bursluluk_2026_school_coverage,selcuklu-ibrahim-yapc-ilkokulu
İhsaniye İlkokulu,SELÇUKLU,Konya,social_paid,instagram,paid_social,bursluluk_2026_school_coverage,selcuklu-ihsaniye-ilkokulu
İsmail Hakkı Tonguç İmam Hatip Ortaokulu,SELÇUKLU,Konya,social_paid,facebook,paid_social,bursluluk_2026_school_coverage,selcuklu-ismail-hakk-tonguc-imam-hatip-ortaokulu
İsmail Kaya Anadolu İmam Hatip Lisesi,SELÇUKLU,Konya,social_paid,youtube,paid_social,bursluluk_2026_school_coverage,selcuklu-ismail-kaya-anadolu-imam-hatip-lisesi
Şehit Mustafa Çuhadar Ortaokulu,SELÇUKLU,Konya,outdoor_qr,konya_outdoor,qr,bursluluk_2026_school_coverage,selcuklu-sehit-mustafa-cuhadar-ortaokulu
Şehit Osman Demir İlkokulu,SELÇUKLU,Konya,mall_screen,konya_avm,screen,bursluluk_2026_school_coverage,selcuklu-sehit-osman-demir-ilkokulu
Şehit Teğmen Bayram Olgun İmam Hatip Ortaokulu,SELÇUKLU,Konya,social_paid,instagram,paid_social,bursluluk_2026_school_coverage,selcuklu-sehit-tegmen-bayram-olgun-imam-hatip-ortaokulu
Şehit Ufuk Baysan Anadolu Lisesi,SELÇUKLU,Konya,social_paid,facebook,paid_social,bursluluk_2026_school_coverage,selcuklu-sehit-ufuk-baysan-anadolu-lisesi
Şehit İbrahim Betin İlkokulu,SELÇUKLU,Konya,social_paid,youtube,paid_social,bursluluk_2026_school_coverage,selcuklu-sehit-ibrahim-betin-ilkokulu
Şems-i Tebrizi Kız Anadolu İmam Hatip Lisesi,SELÇUKLU,Konya,outdoor_qr,konya_outdoor,qr,bursluluk_2026_school_coverage,selcuklu-sems-i-tebrizi-kz-anadolu-imam-hatip-lisesi
Şerife Akkanat Ortaokulu,SELÇUKLU,Konya,mall_screen,konya_avm,screen,bursluluk_2026_school_coverage,selcuklu-serife-akkanat-ortaokulu
Şerife Akkanat İlkokulu,SELÇUKLU,Konya,social_paid,instagram,paid_social,bursluluk_2026_school_coverage,selcuklu-serife-akkanat-ilkokulu
Şükriye Onsun İlkokulu,SELÇUKLU,Konya,social_paid,facebook,paid_social,bursluluk_2026_school_coverage,selcuklu-sukriye-onsun-ilkokulu
